arm,seed,epoch,train_nll,val_nll,train_val_gap,val_nll_above_own_min,lr,secs,improved,is_retained_epoch,epochs_from_retained,n_epochs_run,note
m4_fusion,20250724,0,0.603876,0.634312,0.030436,0.074444,0.000506,8.39,True,False,-7,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,1,0.598843,0.652989,0.054145,0.093121,0.001,8.23,False,False,-6,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,2,0.594874,0.617457,0.022583,0.057589,0.000998,8.48,True,False,-5,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,3,0.588184,0.60753,0.019346,0.047662,0.000993,13.72,True,False,-4,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,4,0.569014,0.607774,0.03876,0.047906,0.000985,13.85,False,False,-3,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,5,0.546819,0.654668,0.107848,0.094799,0.000973,13.47,False,False,-2,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,6,0.524,0.612721,0.088721,0.052853,0.000958,13.64,False,False,-1,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,7,0.503307,0.559868,0.056561,0.0,0.00094,13.48,True,True,0,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,8,0.487207,0.643925,0.156718,0.084057,0.000919,13.55,False,False,1,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,9,0.44631,0.608196,0.161887,0.048328,0.000895,13.42,False,False,2,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,10,0.433706,0.620932,0.187226,0.061064,0.000868,13.36,False,False,3,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,11,0.378371,0.698961,0.32059,0.139093,0.000839,13.75,False,False,4,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,12,0.36377,0.689935,0.326165,0.130067,0.000807,13.53,False,False,5,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,13,0.354605,0.813472,0.458867,0.253604,0.000773,13.5,False,False,6,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,14,0.342902,0.797881,0.454979,0.238013,0.000738,13.77,False,False,7,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m4_fusion,20250724,15,0.32653,0.783567,0.457037,0.223699,0.000701,13.79,False,False,8,16,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m3_image,20250720,0,0.602427,0.641081,0.038655,0.069078,0.000506,8.23,True,False,-8,17,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
m3_image,20250720,1,0.607628,0.637177,0.029549,0.065174,0.001,8.25,True,False,-7,17,"LOWER BOUND, not a measured train-validation gap: train_nll is accumulated in model.train() mode with dropout 0.3 and augmentation active and averaged across the epoch while the weights update, while val_nll is a single clean eval-mode pass on the epoch-end weights. All three differences inflate train_nll and the gap is val_nll - train_nll, so the true gap is at least this large and by an unknown margin"
